flight_number,is_summer_vacation,is_holyday,f_month,week_day,company,arrival_country,depurture_country,flight_type,weather_dep,weather_arr,punctuality,f_status,scheduled_arr_time,scheduled_dep_time,updated_arr_time,updated_dep_time,webcite,time_info_taken801,false,false,8,6,,,Greece,,,,,landed,2.9.2022 13:20:00,2.9.2022 11:40:00,,2.9.2022 12:05:00,https://airlabs.co/,02-09-2022  16:47:547698,false,false,8,6,Aeromexico,Israel,United Kingdom,,,,,scheduled,3.9.2022 4:45:00,2.9.2022 23:50:00,,,https://airlabs.co/,02-09-2022  16:51:46
801,false,false,8,6,,,,,,,,landed,2.9.2022 13:20:00,2.9.2022 11:40:00,,2.9.2022 12:05:00,https://airlabs.co/,02-09-2022  16:51:46
794,false,false,8,6,,,,,,,,landed,2.9.2022 13:25:00,2.9.2022 11:20:00,,,https://airlabs.co/,02-09-2022  16:51:46
711,false,false,8,6,,,,,,,,scheduled,2.9.2022 13:30:00,2.9.2022 11:10:00,,,https://airlabs.co/,02-09-2022  16:51:46
552,false,false,8,6,,,,,,,ok,landed,2.9.2022 13:35:00,2.9.2022 11:05:00,2.9.2022 13:49:00,2.9.2022 11:24:00,https://airlabs.co/,02-09-2022  16:51:46
1533,false,false,8,6,,,,,,,,landed,2.9.2022 13:45:00,2.9.2022 12:40:00,,,https://airlabs.co/,02-09-2022  16:51:46
701,false,false,8,6,,,,,,,,scheduled,2.9.2022 13:50:00,2.9.2022 11:50:00,,,https://airlabs.co/,02-09-2022  16:51:46
751,false,false,8,6,,,,,,,,scheduled,2.9.2022 13:50:00,2.9.2022 12:10:00,,,https://airlabs.co/,02-09-2022  16:51:46
806,false,false,8,6,,,,,,,ok,landed,2.9.2022 14:00:00,2.9.2022 10:40:00,2.9.2022 14:03:00,,https://airlabs.co/,02-09-2022  16:51:46
6672,false,false,8,6,,,,,,,ok,landed,2.9.2022 14:00:00,2.9.2022 10:40:00,2.9.2022 14:03:00,,https://airlabs.co/,02-09-2022  16:51:46
6847,false,false,8,6,,,,,,,,landed,2.9.2022 14:20:00,2.9.2022 9:45:00,2.9.2022 14:14:00,,https://airlabs.co/,02-09-2022  16:51:46
2366,false,false,8,6,,,,,,,ok,landed,2.9.2022 14:20:00,2.9.2022 11:10:00,2.9.2022 14:33:00,2.9.2022 11:28:00,https://airlabs.co/,02-09-2022  16:51:46
1301,false,false,8,6,,,,,,,,landed,2.9.2022 14:20:00,2.9.2022 9:45:00,2.9.2022 14:14:00,,https://airlabs.co/,02-09-2022  16:51:46
