flight_number,is_summer_vacation,is_holyday,f_month,week_day,company,arrival_country,depurture_country,flight_type,weather_dep,weather_arr,punctuality,f_status,scheduled_arr_time,scheduled_dep_time,updated_arr_time,updated_dep_time,webcite,time_info_taken461,false,false,8,7,,Israel,Netherlands,,,,,scheduled,4.9.2022 2:35:00,3.9.2022 22:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
962,false,false,8,1,,,,,,,,scheduled,4.9.2022 14:40:00,4.9.2022 10:25:00,,,https://airlabs.co/,03-09-2022  22:05:29
106,false,false,8,1,,,,,,,,scheduled,4.9.2022 7:30:00,4.9.2022 6:30:00,,,https://airlabs.co/,03-09-2022  22:05:29
4498,false,false,8,1,,,,,,,,scheduled,4.9.2022 17:00:00,4.9.2022 5:59:00,,,https://airlabs.co/,03-09-2022  22:05:29
7619,false,false,8,7,,,,,,,slightly late,landed,3.9.2022 18:50:00,3.9.2022 16:50:00,3.9.2022 19:15:00,3.9.2022 17:13:00,https://airlabs.co/,03-09-2022  22:05:29
785,false,false,8,7,,,,,,,,active,3.9.2022 22:30:00,3.9.2022 20:25:00,,3.9.2022 20:21:00,https://airlabs.co/,03-09-2022  22:05:29
8203,false,false,8,1,,,,,,,,scheduled,4.9.2022 10:00:00,4.9.2022 7:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
5155,false,false,8,7,,,,,,,ok,scheduled,4.9.2022 2:40:00,3.9.2022 22:10:00,4.9.2022 2:55:00,3.9.2022 22:25:00,https://airlabs.co/,03-09-2022  22:05:29
5132,false,false,8,7,,,,,,,,scheduled,4.9.2022 0:10:00,3.9.2022 23:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
1627,false,false,8,7,,,,,,,,active,3.9.2022 22:55:00,3.9.2022 19:25:00,,3.9.2022 19:34:00,https://airlabs.co/,03-09-2022  22:05:29
695,false,false,8,1,,,,,,,,scheduled,4.9.2022 8:40:00,4.9.2022 6:20:00,,,https://airlabs.co/,03-09-2022  22:05:29
7861,false,false,8,1,,,,,,,,scheduled,4.9.2022 21:20:00,4.9.2022 7:15:00,,,https://airlabs.co/,03-09-2022  22:05:29
6754,false,false,8,1,,,,,,,,scheduled,4.9.2022 11:30:00,4.9.2022 8:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
810,false,false,8,1,,,,,,,,scheduled,4.9.2022 2:10:00,4.9.2022 0:10:00,,,https://airlabs.co/,03-09-2022  22:05:29
88,false,false,8,7,,,,,,,,active,4.9.2022 5:10:00,3.9.2022 18:30:00,,3.9.2022 18:36:00,https://airlabs.co/,03-09-2022  22:05:29
591,false,false,8,1,,,,,,,,scheduled,4.9.2022 11:15:00,4.9.2022 9:50:00,,,https://airlabs.co/,03-09-2022  22:05:29
790,false,false,8,7,,,,,,,,scheduled,3.9.2022 23:00:00,3.9.2022 20:50:00,,,https://airlabs.co/,03-09-2022  22:05:29
8390,false,false,8,1,,,,,,,,scheduled,4.9.2022 15:55:00,4.9.2022 11:45:00,,,https://airlabs.co/,03-09-2022  22:05:29
3790,false,false,8,1,,,,,,,,scheduled,4.9.2022 11:30:00,4.9.2022 7:05:00,,,https://airlabs.co/,03-09-2022  22:05:29
1842,false,false,8,1,,,,,,,,scheduled,4.9.2022 11:10:00,4.9.2022 7:00:00,,,https://airlabs.co/,03-09-2022  22:05:29
2085,false,false,8,7,,,,,,,slightly late,landed,3.9.2022 19:35:00,3.9.2022 14:30:00,3.9.2022 20:35:00,3.9.2022 15:19:00,https://airlabs.co/,03-09-2022  22:05:29
394,false,false,8,1,,,,,,,,scheduled,4.9.2022 15:55:00,4.9.2022 11:45:00,,,https://airlabs.co/,03-09-2022  22:05:29
5902,false,false,8,7,,,,,,,,landed,3.9.2022 19:55:00,3.9.2022 15:50:00,3.9.2022 19:51:00,3.9.2022 16:09:00,https://airlabs.co/,03-09-2022  22:05:29
384,false,false,8,7,,,,,,,,scheduled,4.9.2022 2:55:00,3.9.2022 23:35:00,,,https://airlabs.co/,03-09-2022  22:05:29
7856,false,false,8,1,,,,,,,,scheduled,4.9.2022 17:20:00,4.9.2022 6:50:00,,,https://airlabs.co/,03-09-2022  22:05:29
